$GPCHC,2335,540267.30,93.85,0.64,1.12,-0.01,-0.00,-0.00,-0.0200,0.0112,1.0004,36.35670588,95.25604787,2854.21,0.002,-0.003,0.000,0.003,41,34,42,3,2*7C
$GPCHC,2335,540267.40,93.85,0.64,1.11,-0.00,-0.03,-0.01,-0.0191,0.0111,1.0015,36.35670588,95.25604787,2854.21,0.002,-0.002,0.000,0.003,41,34,42,3,2*72
$GPCHC,2335,540267.50,93.85,0.65,1.11,0.00,-0.01,-0.00,-0.0193,0.0111,0.9994,36.35670588,95.25604787,2854.21,0.001,-0.003,-0.000,0.003,41,34,42,3,2*79
$GPCHC,2335,540267.60,93.85,0.64,1.11,-0.02,0.01,0.01,-0.0192,0.0122,1.0017,36.35670588,95.25604787,2854.21,0.002,-0.003,-0.000,0.004,41,34,42,3,2*5A
$GPCHC,2335,540267.70,93.85,0.64,1.11,0.00,-0.00,0.00,-0.0199,0.0113,1.0000,36.35670588,95.25604787,2854.21,0.002,-0.002,0.000,0.003,41,39,42,4,2*77
$GPCHC,2335,540267.80,93.85,0.64,1.11,0.01,0.01,-0.01,-0.0187,0.0114,1.0017,36.35670588,95.25604787,2854.21,0.002,-0.003,-0.001,0.003,41,39,42,4,2*5A
$GPCHC,2335,540267.90,93.85,0.65,1.11,0.00,0.03,0.01,-0.0192,0.0112,1.0002,36.35670588,95.25604787,2854.21,0.002,-0.003,0.000,0.003,41,39,42,4,2*5E
$GPCHC,2335,540268.00,93.85,0.64,1.11,-0.02,-0.03,-0.01,-0.0201,0.0111,1.0008,36.35670588,95.25604787,2854.21,0.002,-0.002,0.000,0.003,41,39,42,4,2*77
$GPCHC,2335,540268.10,93.85,0.64,1.11,-0.02,-0.01,-0.03,-0.0186,0.0116,1.0007,36.35670588,95.25604788,2854.21,0.002,-0.002,0.001,0.003,41,39,42,4,2*7C
$GPCHC,2335,540268.20,93.85,0.64,1.11,-0.00,0.02,0.00,-0.0198,0.0115,1.0009,36.35670589,95.25604788,2854.21,0.002,-0.003,-0.000,0.003,41,39,42,4,2*53
$GPCHC,2335,540268.30,93.85,0.64,1.11,-0.01,-0.03,0.01,-0.0194,0.0110,1.0004,36.35670589,95.25604787,2854.21,0.002,-0.002,0.000,0.003,41,39,42,4,2*59
$GPCHC,2335,540268.40,93.85,0.64,1.11,0.02,0.01,-0.00,-0.0192,0.0113,1.0007,36.35670589,95.25604788,2854.21,0.002,-0.002,-0.000,0.003,41,39,42,4,2*57
$GPCHC,2335,540268.50,93.85,0.64,1.11,0.00,-0.02,0.01,-0.0196,0.0120,1.0009,36.35670589,95.25604788,2854.21,0.002,-0.002,0.000,0.003,41,39,42,4,2*71
$GPCHC,2335,540268.60,93.85,0.64,1.11,0.02,-0.00,-0.02,-0.0192,0.0111,1.0007,36.35670589,95.25604788,2854.21,0.002,-0.002,-0.000,0.003,41,39,42,4,2*79
$GPCHC,2335,540268.70,93.85,0.64,1.11,0.01,0.03,0.01,-0.0194,0.0107,1.0002,36.35670589,95.25604788,2854.21,0.002,-0.003,-0.000,0.003,41,39,42,5,2*7F
$GPCHC,2335,540268.80,93.85,0.64,1.11,0.00,-0.01,-0.02,-0.0194,0.0114,1.0009,36.35670589,95.25604788,2854.21,0.002,-0.002,-0.000,0.003,41,39,42,5,2*78
$GPCHC,2335,540268.90,93.85,0.65,1.11,-0.02,0.04,0.02,-0.0194,0.0116,0.9991,36.35670589,95.25604787,2854.21,0.002,-0.003,-0.000,0.003,41,39,42,4,2*5F
$GPCHC,2335,540269.00,93.85,0.64,1.12,0.00,-0.00,-0.01,-0.0197,0.0114,1.0013,36.35670589,95.25604788,2854.21,0.002,-0.002,-0.000,0.003,41,39,42,4,2*79
$GPCHC,2335,540269.10,93.85,0.64,1.12,-0.01,0.02,0.02,-0.0193,0.0113,0.9995,36.35670589,95.25604788,2854.21,0.002,-0.003,0.000,0.004,41,39,42,4,2*72
$GPCHC,2335,540269.20,93.85,0.64,1.12,-0.02,-0.01,-0.02,-0.0194,0.0113,1.0013,36.35670589,95.25604788,2854.21,0.002,-0.002,0.000,0.003,41,39,42,4,2*7F
$GPCHC,2335,540269.30,93.85,0.64,1.12,-0.02,0.01,-0.01,-0.0189,0.0110,1.0005,36.35670589,95.25604787,2854.21,0.002,-0.002,0.000,0.003,41,39,42,4,2*57
$GPCHC,2335,540269.40,93.85,0.64,1.12,0.01,0.00,0.02,-0.0196,0.0111,1.0014,36.35670589,95.25604788,2854.21,0.002,-0.003,-0.000,0.003,41,39,42,4,2*7D
$GPCHC,2335,540269.50,93.85,0.64,1.12,0.00,-0.02,0.01,-0.0196,0.0117,1.0005,36.35670589,95.25604787,2854.21,0.002,-0.002,0.000,0.003,41,38,42,4,2*75
$GPCHC,2335,540269.60,93.85,0.64,1.12,-0.02,0.00,-0.00,-0.0188,0.0112,1.0004,36.35670589,95.25604788,2854.21,0.002,-0.002,0.000,0.003,41,38,42,4,2*5E
$GPCHC,2335,540269.70,93.85,0.64,1.12,-0.01,0.01,0.01,-0.0199,0.0106,1.0004,36.35670589,95.25604787,2854.21,0.002,-0.003,0.000,0.003,41,34,42,5,2*77
$GPCHC,2335,540269.80,93.85,0.64,1.12,0.01,-0.01,0.01,-0.0196,0.0113,1.0010,36.35670589,95.25604788,2854.21,0.002,-0.003,-0.000,0.003,41,34,42,5,2*54
$GPCHC,2335,540269.90,93.85,0.64,1.12,-0.01,0.02,0.02,-0.0190,0.0117,1.0009,36.35670589,95.25604788,2854.21,0.002,-0.003,0.001,0.004,41,34,42,5,2*74
$GPCHC,2335,540270.00,93.85,0.64,1.12,-0.01,0.02,-0.02,-0.0195,0.0111,1.0006,36.35670589,95.25604788,2854.21,0.002,-0.003,0.000,0.003,41,34,42,5,2*52
$GPCHC,2335,540270.10,93.85,0.64,1.12,0.00,0.02,0.00,-0.0195,0.0113,1.0006,36.35670589,95.25604788,2854.21,0.002,-0.003,0.000,0.003,41,34,42,5,2*52
$GPCHC,2335,540270.20,93.85,0.64,1.12,-0.00,-0.01,-0.02,-0.0196,0.0114,1.0007,36.35670589,95.25604788,2854.21,0.002,-0.002,0.000,0.003,41,34,42,2,2*7E
$GPCHC,2335,540270.30,93.85,0.64,1.12,-0.01,-0.01,0.01,-0.0190,0.0114,1.0009,36.35670589,95.25604788,2854.21,0.002,-0.003,0.000,0.003,41,34,42,2,2*59
$GPCHC,2335,540270.40,93.85,0.64,1.12,0.01,0.01,-0.01,-0.0194,0.0110,1.0006,36.35670589,95.25604788,2854.21,0.002,-0.003,0.000,0.003,41,34,42,2,2*7C
$GPCHC,2335,540270.50,93.85,0.64,1.12,0.01,-0.00,0.00,-0.0201,0.0114,1.0008,36.35670589,95.25604788,2854.21,0.002,-0.003,0.000,0.003,41,34,42,2,2*78
$GPCHC,2335,540270.60,93.85,0.64,1.12,0.01,0.01,0.01,-0.0190,0.0113,1.0006,36.35670589,95.25604788,2854.21,0.002,-0.003,0.000,0.004,41,34,42,2,2*53
$GPCHC,2335,540270.70,93.85,0.64,1.12,-0.01,0.03,-0.01,-0.0193,0.0113,1.0008,36.35670588,95.25604788,2854.21,0.002,-0.003,0.001,0.003,41,34,42,3,2*5B
$GPCHC,2335,540270.80,93.85,0.64,1.12,0.00,-0.01,-0.01,-0.0199,0.0111,1.0007,36.35670588,95.25604788,2854.21,0.002,-0.003,0.000,0.003,41,34,42,3,2*51
$GPCHC,2335,540270.90,93.86,0.64,1.12,0.01,0.01,0.02,-0.0192,0.0116,1.0007,36.35670588,95.25604788,2854.21,0.002,-0.003,0.000,0.004,41,34,42,2,2*5B
$GPCHC,2335,540271.00,93.85,0.64,1.12,0.02,0.00,-0.01,-0.0195,0.0114,1.0008,36.35670588,95.25604788,2854.21,0.002,-0.003,0.000,0.003,41,34,42,2,2*71
$GPCHC,2335,540271.10,93.85,0.64,1.12,-0.00,0.01,0.01,-0.0198,0.0109,1.0005,36.35670588,95.25604788,2854.21,0.002,-0.003,0.001,0.004,41,34,42,2,2*79
$GPCHC,2335,540271.20,93.85,0.64,1.12,-0.00,-0.04,0.01,-0.0194,0.0111,1.0013,36.35670588,95.25604788,2854.21,0.002,-0.003,0.001,0.003,41,34,42,2,2*57
$GPCHC,2335,540271.30,93.86,0.65,1.12,0.02,0.01,-0.01,-0.0198,0.0114,0.9992,36.35670588,95.25604788,2854.21,0.001,-0.003,0.000,0.003,41,34,42,2,2*7D
$GPCHC,2335,540271.40,93.86,0.64,1.12,-0.01,0.01,-0.02,-0.0186,0.0126,1.0019,36.35670588,95.25604788,2854.21,0.002,-0.003,0.001,0.004,41,34,42,2,2*5F
$GPCHC,2335,540271.50,93.86,0.65,1.12,-0.01,0.03,0.02,-0.0203,0.0101,0.9990,36.35670588,95.25604788,2854.21,0.002,-0.003,0.001,0.004,41,39,42,2,2*76
$GPCHC,2335,540271.60,93.86,0.64,1.12,-0.01,-0.03,-0.00,-0.0191,0.0114,1.0027,36.35670588,95.25604788,2854.21,0.001,-0.003,0.001,0.003,41,39,42,2,2*73
$GPCHC,2335,540271.70,93.85,0.65,1.12,0.01,0.03,0.04,-0.0186,0.0111,0.9997,36.35670588,95.25604787,2854.21,0.001,-0.005,0.001,0.005,41,39,42,3,2*5E
$GPCHC,2335,540271.80,93.85,0.65,1.12,0.01,0.04,0.02,-0.0204,0.0120,1.0017,36.35670588,95.25604787,2854.21,0.001,-0.004,-0.000,0.004,41,39,42,3,2*7E
$GPCHC,2335,540271.90,93.85,0.65,1.12,-0.01,-0.03,0.01,-0.0192,0.0112,0.9997,36.35670588,95.25604787,2854.21,0.001,-0.004,0.001,0.004,41,39,42,3,2*53
$GPCHC,2335,540272.00,93.85,0.65,1.12,-0.02,0.04,-0.02,-0.0189,0.0111,1.0013,36.35670588,95.25604787,2854.21,0.001,-0.004,0.000,0.004,41,39,42,3,2*5B
$GPCHC,2335,540272.10,93.85,0.65,1.13,-0.00,0.01,0.01,-0.0202,0.0110,1.0005,36.35670587,95.25604788,2854.21,0.001,-0.004,0.001,0.004,41,39,42,3,2*75
$GPCHC,2335,540272.20,93.85,0.65,1.13,-0.01,-0.02,-0.02,-0.0190,0.0115,1.0009,36.35670587,95.25604787,2854.21,0.001,-0.003,0.000,0.003,41,38,42,2,2*78
$GPCHC,2335,540272.30,93.85,0.65,1.13,-0.01,0.04,-0.01,-0.0192,0.0114,1.0009,36.35670588,95.25604786,2854.21,0.000,-0.004,0.001,0.004,42,33,42,2,2*54
$GPCHC,2335,540272.40,93.85,0.65,1.13,-0.02,-0.01,-0.01,-0.0198,0.0108,1.0007,36.35670587,95.25604786,2854.21,0.000,-0.004,0.001,0.004,42,33,42,2,2*7E
$GPCHC,2335,540272.50,93.85,0.65,1.13,-0.02,-0.01,0.01,-0.0190,0.0111,1.0010,36.35670587,95.25604785,2854.21,-0.000,-0.005,0.002,0.005,41,33,42,1,2*79
$GPCHC,2335,540272.60,93.85,0.65,1.13,-0.01,0.01,-0.00,-0.0196,0.0115,1.0004,36.35670587,95.25604785,2854.21,-0.000,-0.005,0.001,0.005,41,33,42,1,2*7C
$GPCHC,2335,540272.70,93.85,0.64,1.13,-0.01,0.01,0.02,-0.0196,0.0116,1.0012,36.35670587,95.25604785,2854.21,-0.000,-0.005,0.001,0.005,42,33,42,2,2*57
$GPCHC,2335,540272.80,93.85,0.64,1.13,-0.00,-0.01,0.01,-0.0192,0.0110,1.0001,36.35670587,95.25604785,2854.21,-0.000,-0.005,0.001,0.005,42,33,42,2,2*77
$GPCHC,2335,540272.90,93.85,0.64,1.13,0.01,0.00,0.00,-0.0194,0.0111,1.0011,36.35670587,95.25604784,2854.21,-0.001,-0.005,0.001,0.005,42,33,42,2,2*71
$GPCHC,2335,540273.00,93.85,0.64,1.13,-0.02,0.00,0.00,-0.0194,0.0113,1.0004,36.35670587,95.25604784,2854.21,-0.000,-0.005,0.001,0.005,42,33,42,2,2*50
$GPCHC,2335,540273.10,93.85,0.64,1.13,-0.00,0.01,0.01,-0.0195,0.0116,1.0012,36.35670586,95.25604784,2854.21,-0.000,-0.005,0.001,0.005,42,33,42,2,2*51
$GPCHC,2335,540273.20,93.85,0.64,1.13,-0.00,0.00,0.00,-0.0194,0.0111,1.0001,36.35670586,95.25604784,2854.21,-0.000,-0.005,0.001,0.006,42,33,42,2,2*55
$GPCHC,2335,540273.30,93.85,0.64,1.13,0.01,0.02,0.03,-0.0194,0.0112,1.0011,36.35670586,95.25604784,2854.21,-0.001,-0.006,0.001,0.006,28,33,52,90,2*4F
$GPCHC,2335,540273.40,93.85,0.65,1.13,0.01,-0.01,0.01,-0.0195,0.0114,1.0003,36.35670586,95.25604784,2854.21,-0.001,-0.006,0.001,0.006,28,33,52,90,2*61
