-7.7659354,79.998955,-1.1750043
-7.767066,79.998032,-1.1750043
-7.7681746,79.998055,-1.1750043
-7.7693496,79.995239,-1.1751788
-7.7693496,79.995239,-1.1750043
-7.7705026,79.993378,-1.1750043
-7.7716556,79.991508,-1.1750043
-7.772831,79.988693,-1.1751788
-7.7740283,79.984932,-1.1750043
-7.7740283,79.984932,-1.1750043
-7.7740283,79.984932,-1.1750043
-7.7740283,79.984932,-1.1750043
-7.7751813,79.983063,-1.1750043
-7.7774873,79.979324,-1.1750043
-7.7763124,79.98214,-1.1750043
-7.776268,79.984039,-1.1750043
-7.7751369,79.984955,-1.1750043
-7.7740283,79.984932,-1.1750043
-7.7762899,79.983086,-1.1750043
-7.7751369,79.984955,-1.1750043
-7.775115,79.985901,-1.1750043
-7.7740064,79.985878,-1.1748297
-7.7729201,79.984901,-1.1750043
-7.7729864,79.982063,-1.1750043
-7.7707028,79.984856,-1.1748297
-7.7695942,79.984825,-1.1748297
-7.7684636,79.985748,-1.1748297
-7.7651825,79.983772,-1.1748297
-7.7619233,79.980858,-1.1748297
-7.760726,79.984619,-1.1748297
-7.7595954,79.985542,-1.1748297
-7.7595062,79.989326,-1.1748297
-7.7604814,79.995033,-1.1748297
-7.7632542,79.971413,-1.1746552
-7.7731924,79.878799,-1.1750043
-7.7910357,79.591209,-1.1783201
-7.8332648,78.973557,-1.1779711
-7.8750362,78.233665,-1.1734336
-7.8999705,77.644028,-1.1706412
-7.9205699,77.239021,-1.1671508
-7.9310255,77.029892,-1.1655802
-7.9363098,76.899277,-1.1643585
-7.9586182,76.468735,-1.1619152
-7.9963999,75.709808,-1.1591229
-8.0274153,75.002831,-1.1678489
-8.0592899,74.401031,-1.1704667
-8.0843964,73.89856,-1.1687215
-8.1013145,73.508629,-1.1676744
-8.1180964,73.171745,-1.1674999
-8.1371174,72.833969,-1.1659292
-8.1621752,72.380753,-1.1668018
-8.1913271,71.705948,-1.1708158
-8.2294416,70.932816,-1.1655802
-8.2532196,70.39241,-1.1610426
-8.264081,70.071495,-1.1587739
-8.2731609,69.873703,-1.1573777
-8.286458,69.590744,-1.1556325
-8.3110113,69.064568,-1.1530147
-8.3406096,68.323448,-1.1552835
-8.3641939,67.696831,-1.1678489
-8.382267,67.25766,-1.1737826
-8.3978043,66.973808,-1.1716884
-8.4074812,66.797813,-1.1699432
-8.425127,66.471382,-1.1678489
-8.4590673,65.781525,-1.1629624
-8.4957619,65.021622,-1.1587739
-8.5206985,64.384613,-1.1575522
-8.5424557,63.882999,-1.159821
-8.5649166,63.493202,-1.1619152
-8.5828066,63.156345,-1.1694196
-8.6049976,62.825279,-1.1764004
-8.6325808,62.406227,-1.1809379
-8.6703529,61.789413,-1.1802399
-8.7114811,61.029617,-1.1819851
-8.7518282,60.350334,-1.1809379
-8.782568,59.796829,-1.1774475
-8.8027668,59.408867,-1.1748297
-8.8157282,59.187481,-1.1737826
-8.8282442,58.985031,-1.1718629
-8.8618898,58.402225,-1.1690706
-8.9123592,57.528015,-1.1804144
-8.9809389,56.685493,-1.2132241
-9.0623083,55.912434,-1.2434161
-9.1581926,55.229713,-1.2830322
-9.2600346,54.671246,-1.3174126
-9.3551083,54.212097,-1.338355
-9.476923,53.70052,-1.3544109
